NAME,BRANDNAME,PB_ID,TRADE_NAME,FRANCHISE_NAME,ISO3,AREANAME4,AREANAME3,AREANAME2,AREANAME1,STABB,POSTCODE,FORMATTEDADDRESS,MAINADDRESSLINE,ADDRESSLASTLINE,LONGITUDE,LATITUDE,GEORESULT,CONFIDENCE_CODE,COUNTRY_ACCESS_CODE,TEL_NUM,FAXNUM,EMAIL,HTTP,OPEN_24H,BUSINESS_LINE,SIC1,SIC2,SIC8,SIC8_DESCRIPTION,ALT_INDUSTRY_CODE,MICODE,TRADE_DIVISION,GROUP,CLASS,SUB_CLASS,EMPLOYEE_HERE,EMPLOYEE_COUNT,YEAR_START,SALES_VOLUME_LOCAL,SALES_VOLUME_US_DOLLARS,CURRENCY_CODE,AGENT_CODE,LEGAL_STATUS_CODE,STATUS_CODE,SUBSIDIARY_INDICATOR,PARENT_BUSINESS_NAME,PARENT_ADDRESS,PARENT_STREET_ADDRESS,PARENT_AREANAME3,PARENT_AREANAME1,PARENT_COUNTRY,PARENT_POSTCODE,DOMESTIC_ULTIMATE_BUSINESS_NAME,DOMESTIC_ULTIMATE_ADDRESS,DOMESTIC_ULTIMATE_STREET_ADDRESS,DOMESTIC_ULTIMATE_AREANAME3,DOMESTIC_ULTIMATE_AREANAME1,DOMESTIC_ULTIMATE_POSTCODE,GLOBAL_ULTIMATE_INDICATOR,GLOBAL_ULTIMATE_BUSINESS_NAME,GLOBAL_ULTIMATE_ADDRESS,GLOBAL_ULTIMATE_STREET_ADDRESS,GLOBAL_ULTIMATE_AREANAME3,GLOBAL_ULTIMATE_AREANAME1,GLOBAL_ULTIMATE_COUNTRY,GLOBAL_ULTIMATE_POSTCODE,FAMILY_MEMBERS,HIERARCHY_CODE,TICKER_SYMBOL,EXCHANGE_NAME,geom
SUPERMERCADO PEPE SANCHEZ,,2168693965,,,ESP,,ALMENDRALEJO,BADAJOZ,EXTREMADURA,EX,06200,"CALLE DEL PILAR 0008, 06200, ALMENDRALEJO, BADAJOZ",CALLE DEL PILAR 0008,"06200, ALMENDRALEJO, BADAJOZ",-6.40987,38.68295,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.40987 38.68295)
ACEITES Y OLEOS DEL SU,,2165362571,,,ESP,,BIENVENIDA,BADAJOZ,EXTREMADURA,EX,06250,"CALLE USAGRE, 06250, BIENVENIDA, BADAJOZ",CALLE USAGRE,"06250, BIENVENIDA, BADAJOZ",-6.20648,38.30196,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.20648 38.30196)
DESCUENTO BADAJOZ,,2164520281,,,ESP,,BADAJOZ,BADAJOZ,EXTREMADURA,EX,06008,"AVENIDA DE RICARDO CARAPETO ZAMBRANO 0058, 06008, BADAJOZ, BADAJOZ",AVENIDA DE RICARDO CARAPETO ZAMBRANO 0058,"06008, BADAJOZ, BADAJOZ",-6.958001,38.879032,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.958001 38.879032)
JIMENEZ CRUZ FEDERICO,,2096393810,,,ESP,,SANTA MARTA,BADAJOZ,EXTREMADURA,EX,06150,"CALLE MORERA 1, 06150, SANTA MARTA, BADAJOZ",CALLE MORERA 1,"06150, SANTA MARTA, BADAJOZ",-6.6304373,38.6102921,T19,LOW,,924 68 12 49,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.6304373 38.6102921)
ALIMENTACION FERDIA,,2169693476,,,ESP,,TORREMEJÍA,BADAJOZ,EXTREMADURA,EX,06210,"CALLE BADAJOZ 6, 06210, TORREMEJÍA, BADAJOZ",CALLE BADAJOZ 6,"06210, TORREMEJÍA, BADAJOZ",-6.379637,38.790213,T16,MEDIUM,,924 34 03 65,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.379637 38.790213)
PRODUCTOS GONZALEZ VILLA,,2166328861,,,ESP,,FREGENAL DE LA SIERRA,BADAJOZ,EXTREMADURA,EX,06340,"URBANIZACIÓN DE EL PUERTO 13 0000, 06340, FREGENAL DE LA SIERRA, BADAJOZ",URBANIZACIÓN DE EL PUERTO 13 0000,"06340, FREGENAL DE LA SIERRA, BADAJOZ",-6.655346,38.165003,T20,LOW,,924 70 04 79,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.655346 38.165003)
MAZAFRA,,2160653981,,,ESP,,ZAFRA,BADAJOZ,EXTREMADURA,EX,06300,"CARRETERA DE LA LAPA 101, 06300, ZAFRA, BADAJOZ",CARRETERA DE LA LAPA 101,"06300, ZAFRA, BADAJOZ",-6.423177,38.434871,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.423177 38.434871)
ALIMENTACION SANTOS Y DELGADO,,2161999963,,,ESP,,FUENTE DE CANTOS,BADAJOZ,EXTREMADURA,EX,06240,"PLAZA DE LA CONSTITUCIÓN 7, 06240, FUENTE DE CANTOS, BADAJOZ",PLAZA DE LA CONSTITUCIÓN 7,"06240, FUENTE DE CANTOS, BADAJOZ",-6.309005,38.246656,T16,MEDIUM,,924 58 03 04,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.309005 38.246656)
ANTONIO Y MANUEL LOZANO,,2099627183,,,ESP,,ALMENDRALEJO,BADAJOZ,EXTREMADURA,EX,06200,"CALLE DE SEVILLA 299, 06200, ALMENDRALEJO, BADAJOZ",CALLE DE SEVILLA 299,"06200, ALMENDRALEJO, BADAJOZ",-6.4055487,38.6918766,T19,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.4055487 38.6918766)
CASA PINITO,,2155362290,,,ESP,,CABEZA DEL BUEY,BADAJOZ,EXTREMADURA,EX,06600,"CALLE DE LA CRUZ 59, 06600, CABEZA DEL BUEY, BADAJOZ",CALLE DE LA CRUZ 59,"06600, CABEZA DEL BUEY, BADAJOZ",-5.222323,38.720333,T16,MEDIUM,,924 60 02 03,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.222323 38.720333)
ALIMENTACION JUANJO,,2162003707,,,ESP,,MONTIJO,BADAJOZ,EXTREMADURA,EX,06480,"PLAZA DE JUAN RAMÓN JIMÉNEZ, 06480, MONTIJO, BADAJOZ",PLAZA DE JUAN RAMÓN JIMÉNEZ,"06480, MONTIJO, BADAJOZ",-6.60665,38.905645,T17,MEDIUM,,924 45 21 56,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.60665 38.905645)
CASH GUADIANA ALMENDRALEJO,,2160388429,,,ESP,,ALMENDRALEJO,BADAJOZ,EXTREMADURA,EX,06200,"CARRETERA SAN SERVÁN 0016, 06200, ALMENDRALEJO, BADAJOZ",CARRETERA SAN SERVÁN 0016,"06200, ALMENDRALEJO, BADAJOZ",-6.409344,38.690952,T20,LOW,,924 67 70 32,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.409344 38.690952)
DE ARAUJO AZEVEDO AURELIO,,2164534912,,,ESP,,BADAJOZ,BADAJOZ,EXTREMADURA,EX,06006,"CARRETERA DE CÁCERES 12, 06006, BADAJOZ, BADAJOZ",CARRETERA DE CÁCERES 12,"06006, BADAJOZ, BADAJOZ",-6.9920953,38.8884261,T19,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.9920953 38.8884261)
HIJOS DE CRISTÓBAL,,2118837541,,,ESP,,VILLAFRANCA DE LOS BARROS,BADAJOZ,EXTREMADURA,EX,06220,"CALLE FEDERICO GARCIA LORCA 1, 06220, VILLAFRANCA DE LOS BARROS, BADAJOZ",CALLE FEDERICO GARCIA LORCA 1,"06220, VILLAFRANCA DE LOS BARROS, BADAJOZ",-6.349455,38.564519,T16,MEDIUM,,924 52 39 31,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.349455 38.564519)
LA DEHESA DE ALBURQUERQUE,,2169388509,,,ESP,,ALBURQUERQUE,BADAJOZ,EXTREMADURA,EX,06510,"CALLE DE LOS VINTEÑOS, 06510, ALBURQUERQUE, BADAJOZ",CALLE DE LOS VINTEÑOS,"06510, ALBURQUERQUE, BADAJOZ",-7.001388,39.219332,T20,LOW,,924 40 01 39,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-7.001388 39.219332)
PIENSOS SAN ROQUE,,2160086582,,,ESP,,BADAJOZ,BADAJOZ,EXTREMADURA,EX,06008,"AVENIDA DE RICARDO CARAPETO ZAMBRANO 0045, 06008, BADAJOZ, BADAJOZ",AVENIDA DE RICARDO CARAPETO ZAMBRANO 0045,"06008, BADAJOZ, BADAJOZ",-6.959087,38.879168,T20,LOW,,924 25 69 51,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.959087 38.879168)
NEMOEXPRES,,2152867280,,,ESP,,BADAJOZ,BADAJOZ,EXTREMADURA,EX,06009,"CALLE DE SANTO CRISTO DE LA PAZ 5, 06009, BADAJOZ, BADAJOZ",CALLE DE SANTO CRISTO DE LA PAZ 5,"06009, BADAJOZ, BADAJOZ",-6.9620287,38.8784876,T13,MEDIUM,,924 26 31 46,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.9620287 38.8784876)
CARNICERIA JAVI,,2152476428,,,ESP,,ZAFRA,BADAJOZ,EXTREMADURA,EX,06300,"CALLEJÓN DE LA PUEBLA, 06300, ZAFRA, BADAJOZ",CALLEJÓN DE LA PUEBLA,"06300, ZAFRA, BADAJOZ",-6.412631,38.418355,T20,LOW,,918 11 26 95,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.412631 38.418355)
ESTEVEZ POLO FRANCISCO JAVIER,,2101293594,,,ESP,,MONTIJO,BADAJOZ,EXTREMADURA,EX,06480,"RONDA DEL VALLE 83, 06480, MONTIJO, BADAJOZ",RONDA DEL VALLE 83,"06480, MONTIJO, BADAJOZ",-6.6220131,38.9082638,T14,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.6220131 38.9082638)
SUPERMERCADO COVIRAN,,2159785141,,,ESP,,CAMPILLO DE LLERENA,BADAJOZ,EXTREMADURA,EX,06443,"CALLE TÍO FEDERICO, 06443, CAMPILLO DE LLERENA, BADAJOZ",CALLE TÍO FEDERICO,"06443, CAMPILLO DE LLERENA, BADAJOZ",-5.830255,38.50309,T18,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.830255 38.50309)
ROSARIO VILLAR ELOY,,2099348724,,,ESP,,OLIVENZA,BADAJOZ,EXTREMADURA,EX,06100,"PASEO DE TOLOSA 1, 06100, OLIVENZA, BADAJOZ",PASEO DE TOLOSA 1,"06100, OLIVENZA, BADAJOZ",-7.0981879715736484,38.68806951416938,S5HPNTSCZA,HIGH,,924 49 00 71,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-7.09818797157365 38.6880695141694)
FABRICA DE EMBUTIDOS Y SALAZON DE JAMONES SIERRA GRANDE DE HORNACHOS,,2160189581,,,ESP,,HORNACHOS,BADAJOZ,EXTREMADURA,EX,06228,"CALLE DE LA CONSTITUCIÓN, 06228, HORNACHOS, BADAJOZ",CALLE DE LA CONSTITUCIÓN,"06228, HORNACHOS, BADAJOZ",-6.066022,38.5506,T20,LOW,,924 53 35 26,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.066022 38.5506)
EMBUTIDOS HIDALGO,,2169497850,,,ESP,,AZUAGA,BADAJOZ,EXTREMADURA,EX,06920,"PLAZA DEL PIZARRO 4, 06920, AZUAGA, BADAJOZ",PLAZA DEL PIZARRO 4,"06920, AZUAGA, BADAJOZ",-5.673476,38.25969,T16,MEDIUM,,924 89 21 01,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.673476 38.25969)
FERGO DIESEL L,,2105793584,,,ESP,,MÉRIDA,BADAJOZ,EXTREMADURA,EX,06800,"CALLE PALENCIA, 06800, MÉRIDA, BADAJOZ",CALLE PALENCIA,"06800, MÉRIDA, BADAJOZ",-6.38567,38.9253881,T19,LOW,,924 37 81 18,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.38567 38.9253881)
MAXI AHORRO,,2156804177,,,ESP,,LOS SANTOS DE MAIMONA,BADAJOZ,EXTREMADURA,EX,06230,"CALLE DE LA CARRERA GRANDE, 06230, LOS SANTOS DE MAIMONA, BADAJOZ",CALLE DE LA CARRERA GRANDE,"06230, LOS SANTOS DE MAIMONA, BADAJOZ",-6.37995,38.45085,T17,MEDIUM,,924 57 24 91,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.37995 38.45085)
GAJARDO AMAYA ANTONIO MARIA,,2100516767,,,ESP,,FUENTE DEL MAESTRE,BADAJOZ,EXTREMADURA,EX,06360,"CALLE DE ZAFRA 7, 06360, FUENTE DEL MAESTRE, BADAJOZ",CALLE DE ZAFRA 7,"06360, FUENTE DEL MAESTRE, BADAJOZ",-6.450804888865357,38.525994772421,S5HPNTSCZA,HIGH,,924 53 02 35,924 53 02 35,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.45080488886536 38.525994772421)
COMERCIAL BENITEZ ESTEBAN,,2152297254,,,ESP,,JEREZ DE LOS CABALLEROS,BADAJOZ,EXTREMADURA,EX,06380,"URBANIZACIÓN RESIDENCIAL LOS NARANJOS 63, 06380, JEREZ DE LOS CABALLEROS, BADAJOZ",URBANIZACIÓN RESIDENCIAL LOS NARANJOS 63,"06380, JEREZ DE LOS CABALLEROS, BADAJOZ",-6.765127,38.320275,T18,MEDIUM,,924 73 11 69,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.765127 38.320275)
DISTRIBUC.EXTREME/AS B,,2151767729,,,ESP,,DON BENITO,BADAJOZ,EXTREMADURA,EX,06400,"CALLE DE ITALIA 0071, 06400, DON BENITO, BADAJOZ",CALLE DE ITALIA 0071,"06400, DON BENITO, BADAJOZ",-5.86527,38.95872,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.86527 38.95872)
CARRASCO LANCHO JOSE CARLOS,,2100038199,,,ESP,,MÉRIDA,BADAJOZ,EXTREMADURA,EX,06800,"AVENIDA DEL DUQUE DE AHUMADA 2, 06800, MÉRIDA, BADAJOZ",AVENIDA DEL DUQUE DE AHUMADA 2,"06800, MÉRIDA, BADAJOZ",-6.367484,38.9195666,T19,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.367484 38.9195666)
SUPERMERCADO EL MOLINO,,2160164152,,,ESP,,SIRUELA,BADAJOZ,EXTREMADURA,EX,06650,"PLAZA CEBADA, 06650, SIRUELA, BADAJOZ",PLAZA CEBADA,"06650, SIRUELA, BADAJOZ",-5.0511,38.9781,T18,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-5.0511 38.9781)
LA TIENDA,,2160347143,,,ESP,,BADAJOZ,BADAJOZ,EXTREMADURA,EX,06004,"CALLE DE FRANCISCO LUJÁN 8, 06004, BADAJOZ, BADAJOZ",CALLE DE FRANCISCO LUJÁN 8,"06004, BADAJOZ, BADAJOZ",-6.97605,38.87108,T16,MEDIUM,,924 23 63 81,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.97605 38.87108)
HIPER FRUTAS DAVID,,2161112180,,,ESP,,ZAFRA,BADAJOZ,EXTREMADURA,EX,06300,"CALLE ARCE 9 0000, 06300, ZAFRA, BADAJOZ",CALLE ARCE 9 0000,"06300, ZAFRA, BADAJOZ",-6.411263,38.420405,T20,LOW,,924 55 27 54,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-6.411263 38.420405)
VULCANIZADOS LUIS,,2096673493,,,ESP,,BILBAO,BIZKAIA,PAÍS VASCO,PV,48012,"PLAZA DE AMETZOLA 1, 48012, BILBAO, BIZKAIA",PLAZA DE AMETZOLA 1,"48012, BILBAO, BIZKAIA",-2.9387891809084437,43.25606645399893,S5HPNTSCZA,HIGH,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-2.93878918090844 43.2560664539989)
CHARCUTERIAS ALEGRIA,,2170770424,,,ESP,,PLENTZIA,BIZKAIA,PAÍS VASCO,PV,48620,"CALLE DE ERRIBERA 6, 48620, PLENTZIA, BIZKAIA",CALLE DE ERRIBERA 6,"48620, PLENTZIA, BIZKAIA",-2.946865,43.403655,T16,MEDIUM,,946 77 30 89,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-2.946865 43.403655)
HARINARIN,,2160205205,,,ESP,,SESTAO,BIZKAIA,PAÍS VASCO,PV,48910,"CALLE DE VICENTE BLASCO IBAÑEZ 0004, 48910, SESTAO, BIZKAIA",CALLE DE VICENTE BLASCO IBAÑEZ 0004,"48910, SESTAO, BIZKAIA",-3.00481,43.30776,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-3.00481 43.30776)
EXPRESS VIZCAYA,,2170756692,,,ESP,,BILBAO,BIZKAIA,PAÍS VASCO,PV,48007,"TUNEL DE ARTXANDA-LA SALVE 46 48, 48007, BILBAO, BIZKAIA",TUNEL DE ARTXANDA-LA SALVE 46 48,"48007, BILBAO, BIZKAIA",-2.93386,43.27728,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-2.93386 43.27728)
FRUTERIA LOS CUNADOS,,2166842301,,,ESP,,PORTUGALETE,BIZKAIA,PAÍS VASCO,PV,48920,"CALLE DE MARÍA DÍAZ DE HARO, 48920, PORTUGALETE, BIZKAIA",CALLE DE MARÍA DÍAZ DE HARO,"48920, PORTUGALETE, BIZKAIA",-3.02292,43.3264,T18,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-3.02292 43.3264)
FRUTAS CENI,,2168259639,,,ESP,,BARAKALDO,BIZKAIA,PAÍS VASCO,PV,48902,"AVENIDA DE MIRANDA 13, 48902, BARAKALDO, BIZKAIA",AVENIDA DE MIRANDA 13,"48902, BARAKALDO, BIZKAIA",-2.994921,43.295536,T18,MEDIUM,,944 05 54 72,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-2.994921 43.295536)
NAGORE,,2111585596,,,ESP,,BILBAO,BIZKAIA,PAÍS VASCO,PV,48014,"CALLE DE BLAS DE OTERO 47, 48014, BILBAO, BIZKAIA",CALLE DE BLAS DE OTERO 47,"48014, BILBAO, BIZKAIA",-2.950534,43.269821,T16,MEDIUM,,944 02 35 59,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-2.950534 43.269821)
COLEGIO PUBLICO ZUAZO,,2161989331,,,ESP,,BARAKALDO,BIZKAIA,PAÍS VASCO,PV,48902,"CALLE DE ARTEAGABEITIA 27, 48902, BARAKALDO, BIZKAIA",CALLE DE ARTEAGABEITIA 27,"48902, BARAKALDO, BIZKAIA",-2.996341,43.291054,T16,MEDIUM,,944 99 63 81,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-2.996341 43.291054)
EUROMASTER AUTOMOCION Y SERVICIOS,,2158639122,,,ESP,,VALLE DE TRÁPAGA-TRAPAGARAN,BIZKAIA,PAÍS VASCO,PV,48510,"CALLE DE UGARTE 1, 48510, VALLE DE TRÁPAGA-TRAPAGARAN, BIZKAIA",CALLE DE UGARTE 1,"48510, VALLE DE TRÁPAGA-TRAPAGARAN, BIZKAIA",-3.0198937,43.2940691,T14,MEDIUM,,944 92 03 14,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-3.0198937 43.2940691)
CARNICERIA INAKI ELORR,,2160699614,,,ESP,,BASAURI,BIZKAIA,PAÍS VASCO,PV,48970,"CALLE DE IRATI IBAIA, 48970, BASAURI, BIZKAIA",CALLE DE IRATI IBAIA,"48970, BASAURI, BIZKAIA",-2.88771,43.222475,T17,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-2.88771 43.222475)
